in__blobs_00.pdf_id,out__sentiment01.score,out__sentiment01.label,out__sentiment01.pdf_id
26145,0.133333333,POSITIVE,26145
26146,0.038,POSITIVE,26146
26147,-0.146875,NEGATIVE,26147
26148,0.154169515,POSITIVE,26148
26149,0.157816258,POSITIVE,26149
26150,0.217261905,POSITIVE,26150
26151,0.016666667,POSITIVE,26151
26152,-0.021825397,NEGATIVE,26152
26153,0.157575758,POSITIVE,26153
26154,0.052597403,POSITIVE,26154
26155,-0.027941176,NEGATIVE,26155
26156,0.0125,POSITIVE,26156
26157,0.125416667,POSITIVE,26157
26158,-0.052380952,NEGATIVE,26158
26159,0.151590909,POSITIVE,26159
26160,-0.055555556,NEGATIVE,26160
26161,0.155888889,POSITIVE,26161
26162,0.047360248,POSITIVE,26162
26163,0.136699907,POSITIVE,26163
26164,0,NEUTRAL,26164
26165,-0.113333333,NEGATIVE,26165
26166,-0.016666667,NEGATIVE,26166
26167,-0.040623583,NEGATIVE,26167
26168,0.096482684,POSITIVE,26168
26169,0,NEUTRAL,26169
26170,0.14317198,POSITIVE,26170
26171,0.049267399,POSITIVE,26171
26172,-0.066666667,NEGATIVE,26172
26173,0.033333333,POSITIVE,26173
26174,0.121284271,POSITIVE,26174
26175,0.025,POSITIVE,26175
26176,0.108263305,POSITIVE,26176
26177,0.015909091,POSITIVE,26177
26178,0.015166667,POSITIVE,26178
26179,-0.075,NEGATIVE,26179
26180,0.219285714,POSITIVE,26180
26181,-0.005,NEGATIVE,26181
26182,0.131385281,POSITIVE,26182
26183,0.15,POSITIVE,26183
26184,0.032280702,POSITIVE,26184
26185,0.1234375,POSITIVE,26185
26186,0.097589286,POSITIVE,26186
26187,-0.18,NEGATIVE,26187
26188,0,NEUTRAL,26188
26189,-0.083333333,NEGATIVE,26189
26190,0.149790043,POSITIVE,26190
26191,0.122390572,POSITIVE,26191
26192,0.041666667,POSITIVE,26192
26193,-0.091666667,NEGATIVE,26193
26194,0.113736264,POSITIVE,26194
26195,0.082479557,POSITIVE,26195
26196,0.044772727,POSITIVE,26196
26197,0.05232684,POSITIVE,26197
26198,0.023375,POSITIVE,26198
26199,0.030952381,POSITIVE,26199
26200,0.019166667,POSITIVE,26200
26201,0.147420635,POSITIVE,26201
26202,0.114565826,POSITIVE,26202
26203,0.069345238,POSITIVE,26203
26204,0.037222222,POSITIVE,26204
26205,0.045424107,POSITIVE,26205
26206,0.006052769,POSITIVE,26206
26207,0.032670455,POSITIVE,26207
26208,0.075,POSITIVE,26208
26209,0.104761905,POSITIVE,26209
26210,0,NEUTRAL,26210
26211,-0.004761905,NEGATIVE,26211
26212,0.079365079,POSITIVE,26212
26213,0.154761905,POSITIVE,26213
26214,-0.009803922,NEGATIVE,26214
26215,0.121911422,POSITIVE,26215
26216,0.33537415,POSITIVE,26216
26217,0.116071429,POSITIVE,26217
26218,0.066666667,POSITIVE,26218
26219,0.072402597,POSITIVE,26219
26220,-0.009166667,NEGATIVE,26220
26221,-0.068518519,NEGATIVE,26221
26222,-0.166666667,NEGATIVE,26222
26223,0.019135338,POSITIVE,26223
26224,0.114102564,POSITIVE,26224
26225,0.236258741,POSITIVE,26225
26226,0.014583333,POSITIVE,26226
26227,0.116504329,POSITIVE,26227
26228,0.121611722,POSITIVE,26228
26229,0.01969697,POSITIVE,26229
26230,0.179166667,POSITIVE,26230
26231,0.188888889,POSITIVE,26231
26232,0.019940476,POSITIVE,26232
26233,0.108758503,POSITIVE,26233
26234,0.195238095,POSITIVE,26234
26235,0.141071429,POSITIVE,26235
26236,0.024444444,POSITIVE,26236
26237,0.014047619,POSITIVE,26237
26238,0.103030303,POSITIVE,26238
26239,0.333333333,POSITIVE,26239
26240,0.057142857,POSITIVE,26240
26241,0.151190476,POSITIVE,26241
26242,0.033333333,POSITIVE,26242
26243,-0.045833333,NEGATIVE,26243
26244,0.03510101,POSITIVE,26244
26245,0.04,POSITIVE,26245
26246,0.125,POSITIVE,26246
26247,-0.084375,NEGATIVE,26247
26248,0.083333333,POSITIVE,26248
26249,-0.4,NEGATIVE,26249
26250,0.063392857,POSITIVE,26250
26251,0.20875,POSITIVE,26251
26252,-0.147916667,NEGATIVE,26252
26253,0.108777778,POSITIVE,26253
26254,0.2325,POSITIVE,26254
26255,0.159760132,POSITIVE,26255
26256,0.022857143,POSITIVE,26256
26257,0.137962963,POSITIVE,26257
26258,0.258787879,POSITIVE,26258
26259,0.046957209,POSITIVE,26259
26260,0.069117647,POSITIVE,26260
26261,0.103418803,POSITIVE,26261
26262,0.071666667,POSITIVE,26262
26263,0.24,POSITIVE,26263
26264,0.102906162,POSITIVE,26264
26265,0.085,POSITIVE,26265
26266,0.237337662,POSITIVE,26266
26267,0.166666667,POSITIVE,26267
26268,0,NEUTRAL,26268
26269,0.1,POSITIVE,26269
26270,-0.052272727,NEGATIVE,26270
26271,0.069047619,POSITIVE,26271
26272,0.07985089,POSITIVE,26272
26273,0,NEUTRAL,26273
26274,0.05,POSITIVE,26274
26275,0.224040404,POSITIVE,26275
26276,-0.040816327,NEGATIVE,26276
26277,0.117048001,POSITIVE,26277
26278,-0.1,NEGATIVE,26278
26279,0.166666667,POSITIVE,26279
26280,0.11,POSITIVE,26280
26281,0.227331759,POSITIVE,26281
26282,0.045454545,POSITIVE,26282
26283,0.142072511,POSITIVE,26283
26284,0.090555556,POSITIVE,26284
26285,0.042164502,POSITIVE,26285
26286,0.07218254,POSITIVE,26286
26287,0.022368421,POSITIVE,26287
26288,-0.00625,NEGATIVE,26288
26289,0.142857143,POSITIVE,26289
26290,0.088888889,POSITIVE,26290
26291,0.066666667,POSITIVE,26291
26292,0.123469388,POSITIVE,26292
26293,0.005,POSITIVE,26293
26294,-0.0375,NEGATIVE,26294
26295,0.124210884,POSITIVE,26295
26296,0.140644258,POSITIVE,26296
26297,-0.0525,NEGATIVE,26297
26298,0,NEUTRAL,26298
26299,-0.026666667,NEGATIVE,26299
26300,0.054166667,POSITIVE,26300
26301,0.266944444,POSITIVE,26301
26302,-0.166666667,NEGATIVE,26302
26303,0.12,POSITIVE,26303
26304,0.176428571,POSITIVE,26304
26305,-0.05,NEGATIVE,26305
26306,0.090259259,POSITIVE,26306
26307,0.034203297,POSITIVE,26307
26308,0.164969136,POSITIVE,26308
26309,0,NEUTRAL,26309
26310,0.147390572,POSITIVE,26310
26311,0.052619048,POSITIVE,26311
26312,0.111111111,POSITIVE,26312
26313,0.05956044,POSITIVE,26313
26314,0.102380952,POSITIVE,26314
26315,0.017424242,POSITIVE,26315
26316,-0.166666667,NEGATIVE,26316
26317,0.097727273,POSITIVE,26317
26318,0.088888889,POSITIVE,26318
26319,0.433333333,POSITIVE,26319
26320,0.020588235,POSITIVE,26320
26321,0.17609209,POSITIVE,26321
26322,0.191666667,POSITIVE,26322
26323,0.16031746,POSITIVE,26323
26324,0.07745098,POSITIVE,26324
26325,0.054945055,POSITIVE,26325
26326,0.234259259,POSITIVE,26326
26327,0.215079365,POSITIVE,26327
26328,0,NEUTRAL,26328
26329,-0.055555556,NEGATIVE,26329
26330,0,NEUTRAL,26330
26331,-0.120899471,NEGATIVE,26331
26332,0,NEUTRAL,26332
26333,-0.070238095,NEGATIVE,26333
26334,0.244837662,POSITIVE,26334
26335,-0.009375,NEGATIVE,26335
26336,0.157142857,POSITIVE,26336
26337,-0.009722222,NEGATIVE,26337
26338,0.103174603,POSITIVE,26338
26339,0.083333333,POSITIVE,26339
26340,-0.1125,NEGATIVE,26340
26341,0.139577922,POSITIVE,26341
26342,0.001623377,POSITIVE,26342
26343,0.024489796,POSITIVE,26343
26344,-0.013888889,NEGATIVE,26344
26345,0.180555556,POSITIVE,26345
26346,0.092399267,POSITIVE,26346
26347,0.243232323,POSITIVE,26347
26348,-0.25,NEGATIVE,26348
26349,0.084733894,POSITIVE,26349
26350,-0.009803922,NEGATIVE,26350
26351,0.103174603,POSITIVE,26351
26352,0.10477023,POSITIVE,26352
26353,0.034712919,POSITIVE,26353
26354,0.183333333,POSITIVE,26354
26355,0.079608111,POSITIVE,26355
26356,0.008333333,POSITIVE,26356
26357,0.154545455,POSITIVE,26357
26358,0.048148148,POSITIVE,26358
26359,0,NEUTRAL,26359
26360,0.146753247,POSITIVE,26360
26361,0.009047619,POSITIVE,26361
26362,0.073469388,POSITIVE,26362
26363,-0.008741259,NEGATIVE,26363
26364,0.161666667,POSITIVE,26364
26365,0,NEUTRAL,26365
26366,0.193650794,POSITIVE,26366
26367,0.12718254,POSITIVE,26367
26368,0.375,POSITIVE,26368
26369,0,NEUTRAL,26369
26370,0.087698413,POSITIVE,26370
26371,-0.008333333,NEGATIVE,26371
26372,0.134145022,POSITIVE,26372
26373,0.036071429,POSITIVE,26373
26374,0.117517007,POSITIVE,26374
26375,0.021578947,POSITIVE,26375
26376,0.037333333,POSITIVE,26376
26377,0.011904762,POSITIVE,26377
26378,-0.048611111,NEGATIVE,26378
26379,0.146141975,POSITIVE,26379
26380,0.152777778,POSITIVE,26380
26381,-0.025793651,NEGATIVE,26381
26382,-0.058903319,NEGATIVE,26382
26383,0.067287785,POSITIVE,26383
26384,0.198214286,POSITIVE,26384
26385,0.053571429,POSITIVE,26385
26386,0.027490801,POSITIVE,26386
26387,0,NEUTRAL,26387
26388,-0.07755102,NEGATIVE,26388
26389,-0.042857143,NEGATIVE,26389
26390,0.077643098,POSITIVE,26390
26391,-0.05,NEGATIVE,26391
26392,0.163333333,POSITIVE,26392
26393,0.041666667,POSITIVE,26393
26394,0.1125,POSITIVE,26394
26395,0.21547619,POSITIVE,26395
26396,0.248787879,POSITIVE,26396
26397,-0.074107143,NEGATIVE,26397
26398,0.015277778,POSITIVE,26398
26399,0.0875,POSITIVE,26399
26400,0.16484127,POSITIVE,26400
26401,0,NEUTRAL,26401
26402,0.085635577,POSITIVE,26402
26403,0.15,POSITIVE,26403
26404,0.120019641,POSITIVE,26404
26405,0.069480519,POSITIVE,26405
26406,0,NEUTRAL,26406
26407,0,NEUTRAL,26407
26408,0.124605429,POSITIVE,26408
26409,0.075378788,POSITIVE,26409
26410,0.029345238,POSITIVE,26410
26411,0.104761905,POSITIVE,26411
26412,0.285714286,POSITIVE,26412
26413,0.103835227,POSITIVE,26413
26414,0.007053333,POSITIVE,26414
26415,0.032,POSITIVE,26415
26416,0.044848485,POSITIVE,26416
26417,0.1725,POSITIVE,26417
26418,0.141849817,POSITIVE,26418
26419,0.025,POSITIVE,26419
26420,0.1575,POSITIVE,26420
26421,0.020446429,POSITIVE,26421
26422,0.2,POSITIVE,26422
26423,0.044214876,POSITIVE,26423
26424,0,NEUTRAL,26424
26425,0.141071429,POSITIVE,26425
26426,0.126388889,POSITIVE,26426
26427,0,NEUTRAL,26427
26428,0.248888889,POSITIVE,26428
26429,0.2,POSITIVE,26429
26430,0.062111801,POSITIVE,26430
26431,-0.010606061,NEGATIVE,26431
26432,0.04,POSITIVE,26432
26433,0.146153846,POSITIVE,26433
26434,0.113636364,POSITIVE,26434
26435,-0.007500722,NEGATIVE,26435
26436,0.05,POSITIVE,26436
26437,0.217460317,POSITIVE,26437
26438,0.1,POSITIVE,26438
26439,0.25952381,POSITIVE,26439
26440,0.109761905,POSITIVE,26440
26441,0.01,POSITIVE,26441
26442,-0.147619048,NEGATIVE,26442
26443,-0.07481203,NEGATIVE,26443
26444,0.06,POSITIVE,26444
26445,0.084920635,POSITIVE,26445
26446,0.108333333,POSITIVE,26446
26447,-0.054545455,NEGATIVE,26447
26448,0.375,POSITIVE,26448
26449,0.138333333,POSITIVE,26449
26450,0.137936508,POSITIVE,26450
26451,-0.044146825,NEGATIVE,26451
26452,0.084249084,POSITIVE,26452
26453,-0.064285714,NEGATIVE,26453
26454,-0.065,NEGATIVE,26454
26455,0.110813492,POSITIVE,26455
26456,0.155555556,POSITIVE,26456
26457,-0.083333333,NEGATIVE,26457
26458,0.093181818,POSITIVE,26458
26459,-0.195833333,NEGATIVE,26459
26460,0.12962963,POSITIVE,26460
26461,0.115297619,POSITIVE,26461
26462,0.158265306,POSITIVE,26462
26463,0.025757576,POSITIVE,26463
26464,0.155930736,POSITIVE,26464
26465,0.112720539,POSITIVE,26465
26466,0.053763441,POSITIVE,26466
26467,0.199702381,POSITIVE,26467
26468,0.060119048,POSITIVE,26468
26469,-0.045833333,NEGATIVE,26469
26470,-0.3,NEGATIVE,26470
26471,-0.003125,NEGATIVE,26471
26472,0.151190476,POSITIVE,26472
26473,0.056796537,POSITIVE,26473
26474,0.075,POSITIVE,26474
26475,0.080609668,POSITIVE,26475
26476,0.022727273,POSITIVE,26476
26477,0.194811098,POSITIVE,26477
26478,0.045454545,POSITIVE,26478
26479,0.107989418,POSITIVE,26479
26480,0.120793651,POSITIVE,26480
26481,0.123095238,POSITIVE,26481
26482,0.1,POSITIVE,26482
26483,0.200446429,POSITIVE,26483
26484,0.015701058,POSITIVE,26484
26485,-0.075,NEGATIVE,26485
26486,0.3,POSITIVE,26486
26487,0.016655844,POSITIVE,26487
26488,-0.008333333,NEGATIVE,26488
26489,0.060185185,POSITIVE,26489
26490,0.061904762,POSITIVE,26490
26491,0.195112782,POSITIVE,26491
26492,0.187414966,POSITIVE,26492
26493,0.046666667,POSITIVE,26493
26494,0.16125,POSITIVE,26494
26495,0.105442177,POSITIVE,26495
26496,-0.004464286,NEGATIVE,26496
26497,-0.05,NEGATIVE,26497
26498,0.218283677,POSITIVE,26498
26499,0,NEUTRAL,26499
26500,0.125595238,POSITIVE,26500
26501,0.045833333,POSITIVE,26501
26502,-0.016859067,NEGATIVE,26502
26503,0.053896104,POSITIVE,26503
26504,0.045238095,POSITIVE,26504
26505,0.039670232,POSITIVE,26505
26506,0,NEUTRAL,26506
26507,-0.53125,NEGATIVE,26507
26508,0.139285714,POSITIVE,26508
26509,0.325,POSITIVE,26509
26510,0.1375,POSITIVE,26510
26511,0.079679144,POSITIVE,26511
26512,0.015555556,POSITIVE,26512
26513,-0.083333333,NEGATIVE,26513
26514,0,NEUTRAL,26514
26515,-0.060526316,NEGATIVE,26515
26516,0.031060606,POSITIVE,26516
26517,0.06452381,POSITIVE,26517
26518,0.059936418,POSITIVE,26518
26519,0.070779221,POSITIVE,26519
26520,0.099333333,POSITIVE,26520
26521,0.168181818,POSITIVE,26521
26522,0.105844156,POSITIVE,26522
26523,0.294444444,POSITIVE,26523
26524,0,NEUTRAL,26524
26525,0.030952381,POSITIVE,26525
26526,0.037121212,POSITIVE,26526
26527,0.12797619,POSITIVE,26527
26528,0.09197995,POSITIVE,26528
26529,0.235714286,POSITIVE,26529
26530,0.047779304,POSITIVE,26530
26531,0.163180272,POSITIVE,26531
26532,0.03125,POSITIVE,26532
26533,0.053809524,POSITIVE,26533
26534,0.107575758,POSITIVE,26534
26535,-0.1,NEGATIVE,26535
26536,0.02,POSITIVE,26536
26537,0.9,POSITIVE,26537
26538,0.157619048,POSITIVE,26538
26539,0.166666667,POSITIVE,26539
26540,0.433333333,POSITIVE,26540
26541,0.129487179,POSITIVE,26541
26542,0,NEUTRAL,26542
26543,0.066666667,POSITIVE,26543
26544,0.167460317,POSITIVE,26544
26545,0.075641026,POSITIVE,26545
26546,0.066145833,POSITIVE,26546
26547,0.017045455,POSITIVE,26547
26548,0.025,POSITIVE,26548
26549,0.013782051,POSITIVE,26549
26550,0.09012987,POSITIVE,26550
26551,0.014935065,POSITIVE,26551
26552,-0.004220779,NEGATIVE,26552
26553,-0.044419643,NEGATIVE,26553
26554,0.109986226,POSITIVE,26554
26555,0.057291667,POSITIVE,26555
26556,0.009243697,POSITIVE,26556
26557,0.0828125,POSITIVE,26557
26558,0.25,POSITIVE,26558
26559,0.2075,POSITIVE,26559
26560,0.08365716,POSITIVE,26560
26561,0.033333333,POSITIVE,26561
26562,0.053333333,POSITIVE,26562
26563,0,NEUTRAL,26563
26564,0.158148148,POSITIVE,26564
26565,0.135833333,POSITIVE,26565
26566,0.167147436,POSITIVE,26566
26567,0,NEUTRAL,26567
26568,0.126893939,POSITIVE,26568
26569,0.068181818,POSITIVE,26569
26570,-0.031904762,NEGATIVE,26570
26571,0.084817927,POSITIVE,26571
26572,0.031136364,POSITIVE,26572
26573,-0.1375,NEGATIVE,26573
26574,0.303,POSITIVE,26574
26575,0.109348739,POSITIVE,26575
26576,0.134300595,POSITIVE,26576
26577,0.1,POSITIVE,26577
26578,0.136734694,POSITIVE,26578
26579,0.125,POSITIVE,26579
26580,-0.161111111,NEGATIVE,26580
26581,0.087755102,POSITIVE,26581
26582,0.10765873,POSITIVE,26582
26583,0.125,POSITIVE,26583
26584,0.170707071,POSITIVE,26584
26585,0.11,POSITIVE,26585
26586,-0.007366071,NEGATIVE,26586
26587,0.036412151,POSITIVE,26587
26588,-0.257142857,NEGATIVE,26588
26589,0.115740741,POSITIVE,26589
26590,-0.0103125,NEGATIVE,26590
26591,-0.025311943,NEGATIVE,26591
26592,0.15,POSITIVE,26592
26593,0.082407407,POSITIVE,26593
26594,0.375,POSITIVE,26594
26595,0,NEUTRAL,26595
26596,0.096666667,POSITIVE,26596
26597,0.223647186,POSITIVE,26597
26598,0.13030303,POSITIVE,26598
26599,-0.005282738,NEGATIVE,26599
26600,0.054166667,POSITIVE,26600
26601,0.022344322,POSITIVE,26601
26602,0.178282828,POSITIVE,26602
26603,0.123333333,POSITIVE,26603
26604,-0.016666667,NEGATIVE,26604
26605,0.05,POSITIVE,26605
26606,0.040972222,POSITIVE,26606
26607,0,NEUTRAL,26607
26608,-0.0092055,NEGATIVE,26608
26609,0.068330628,POSITIVE,26609
26610,0.015740741,POSITIVE,26610
26611,0.029455889,POSITIVE,26611
26612,0,NEUTRAL,26612
26613,0.086049784,POSITIVE,26613
26614,0.02,POSITIVE,26614
26615,0.225,POSITIVE,26615
26616,0.118121693,POSITIVE,26616
26617,-0.000714286,NEGATIVE,26617
26618,0.124956294,POSITIVE,26618
26619,0.041402116,POSITIVE,26619
26620,-0.190909091,NEGATIVE,26620
26621,0.027083333,POSITIVE,26621
26622,0.2921875,POSITIVE,26622
26623,0.1325,POSITIVE,26623
26624,0.076368729,POSITIVE,26624
26625,0.309933155,POSITIVE,26625
26626,0.123805588,POSITIVE,26626
26627,0.183503401,POSITIVE,26627
26628,0.0225,POSITIVE,26628
26629,0.028571429,POSITIVE,26629
26630,0.00625,POSITIVE,26630
26631,0.158549784,POSITIVE,26631
26632,0.111702742,POSITIVE,26632
26633,0.018181818,POSITIVE,26633
26634,0.003609626,POSITIVE,26634
26635,0.083811802,POSITIVE,26635
26636,-0.005166667,NEGATIVE,26636
26637,0.103007519,POSITIVE,26637
26638,0.10922619,POSITIVE,26638
26639,0.235353535,POSITIVE,26639
26640,0.043968254,POSITIVE,26640
26641,-0.064087302,NEGATIVE,26641
26642,0.015555556,POSITIVE,26642
26643,0.05030303,POSITIVE,26643
26644,0.081818182,POSITIVE,26644
26645,0.050824176,POSITIVE,26645
26646,0,NEUTRAL,26646
26647,0.066125541,POSITIVE,26647
26648,0.06875,POSITIVE,26648
26649,0.048549107,POSITIVE,26649
26650,-0.027272727,NEGATIVE,26650
26651,0.161733333,POSITIVE,26651
26652,0.05,POSITIVE,26652
26653,0,NEUTRAL,26653
26654,-0.040645833,NEGATIVE,26654
26655,0.025481859,POSITIVE,26655
26656,0.0625,POSITIVE,26656
26657,0.073333333,POSITIVE,26657
26658,-0.016666667,NEGATIVE,26658
26659,0.023376623,POSITIVE,26659
26660,0.351420455,POSITIVE,26660
26661,0.056190476,POSITIVE,26661
26662,0.121969697,POSITIVE,26662
26663,0.035714286,POSITIVE,26663
26664,0.181746032,POSITIVE,26664
26665,-0.161111111,NEGATIVE,26665
26666,0.000595238,POSITIVE,26666
26667,0.215432099,POSITIVE,26667
26668,0.282581169,POSITIVE,26668
26669,-0.083333333,NEGATIVE,26669
26670,0.073148148,POSITIVE,26670
26671,0,NEUTRAL,26671
26672,0.062464986,POSITIVE,26672
26673,0.137037037,POSITIVE,26673
26674,0.21875,POSITIVE,26674
26675,0.080357143,POSITIVE,26675
26676,0.072395833,POSITIVE,26676
26677,0.133333333,POSITIVE,26677
26678,-0.002777778,NEGATIVE,26678
26679,0.17,POSITIVE,26679
26680,0.108994709,POSITIVE,26680
26681,-0.0875,NEGATIVE,26681
26682,0.25,POSITIVE,26682
26683,0.135548341,POSITIVE,26683
26684,0.082638889,POSITIVE,26684
26685,-0.017460317,NEGATIVE,26685
26686,0.0125,POSITIVE,26686
26687,0.154444444,POSITIVE,26687
26688,0.193333333,POSITIVE,26688
26689,0.01219697,POSITIVE,26689
26690,-0.01547619,NEGATIVE,26690
26691,-0.037559809,NEGATIVE,26691
26692,0.06439887,POSITIVE,26692
26693,0.091666667,POSITIVE,26693
26694,-0.083333333,NEGATIVE,26694
26695,-0.040633609,NEGATIVE,26695
26696,0.058333333,POSITIVE,26696
26697,-0.024479167,NEGATIVE,26697
26698,0.127435065,POSITIVE,26698
26699,0.098971861,POSITIVE,26699
26700,-0.026262626,NEGATIVE,26700
26701,0.09375,POSITIVE,26701
26702,0.192857143,POSITIVE,26702
26703,0.025747475,POSITIVE,26703
26704,-0.090740741,NEGATIVE,26704
26705,0.06875,POSITIVE,26705
26706,0,NEUTRAL,26706
26707,0.103035714,POSITIVE,26707
26708,0.062958533,POSITIVE,26708
26709,0.05,POSITIVE,26709
26710,0.084259259,POSITIVE,26710
26711,0.072460317,POSITIVE,26711
26712,0.133333333,POSITIVE,26712
26713,0.065714286,POSITIVE,26713
26714,0.042523057,POSITIVE,26714
26715,0.091607143,POSITIVE,26715
26716,0.105178571,POSITIVE,26716
26717,0.15,POSITIVE,26717
26718,0.15,POSITIVE,26718
26719,0.05,POSITIVE,26719
26720,-0.023333333,NEGATIVE,26720
26721,0,NEUTRAL,26721
26722,0.090777778,POSITIVE,26722
26723,0.008503401,POSITIVE,26723
26724,0.021981293,POSITIVE,26724
26725,0.103571429,POSITIVE,26725
26726,0.04375,POSITIVE,26726
26727,0.173611111,POSITIVE,26727
26728,0.014583333,POSITIVE,26728
26729,0.233333333,POSITIVE,26729
26730,0.027861722,POSITIVE,26730
26731,-0.046130952,NEGATIVE,26731
26732,0.095616883,POSITIVE,26732
26733,0.214285714,POSITIVE,26733
26734,0.05,POSITIVE,26734
26735,0.113888889,POSITIVE,26735
26736,-0.055555556,NEGATIVE,26736
26737,0.002777778,POSITIVE,26737
26738,0.078494949,POSITIVE,26738
26739,0.032148736,POSITIVE,26739
26740,0.116984127,POSITIVE,26740
26741,-0.068809524,NEGATIVE,26741
26742,0.154040404,POSITIVE,26742
26743,0.218181818,POSITIVE,26743
26744,-0.013869464,NEGATIVE,26744
26745,-0.024038462,NEGATIVE,26745
26746,-0.000340136,NEGATIVE,26746
26747,0.088095238,POSITIVE,26747
26748,0.1825,POSITIVE,26748
26749,0.032,POSITIVE,26749
26750,0.222222222,POSITIVE,26750
26751,0.1625,POSITIVE,26751
26752,0.079545455,POSITIVE,26752
26753,0.072031025,POSITIVE,26753
26754,0.324206349,POSITIVE,26754
26755,0.136262626,POSITIVE,26755
26756,0.09744898,POSITIVE,26756
26757,0.151893939,POSITIVE,26757
26758,0,NEUTRAL,26758
26759,-0.1125,NEGATIVE,26759
26760,-0.023809524,NEGATIVE,26760
26761,0.015,POSITIVE,26761
26762,0.216666667,POSITIVE,26762
26763,-0.11875,NEGATIVE,26763
26764,0.05,POSITIVE,26764
26765,0.333333333,POSITIVE,26765
26766,0.082093254,POSITIVE,26766
26767,0.155059524,POSITIVE,26767
26768,0.047619048,POSITIVE,26768
26769,0.066071429,POSITIVE,26769
26770,0.075641026,POSITIVE,26770
26771,0.098220298,POSITIVE,26771
26772,0.0125,POSITIVE,26772
26773,0.065909091,POSITIVE,26773
26774,0,NEUTRAL,26774
26775,0.018489583,POSITIVE,26775
26776,0.118421053,POSITIVE,26776
26777,-0.417857143,NEGATIVE,26777
26778,-0.011904762,NEGATIVE,26778
26779,-0.074166667,NEGATIVE,26779
26780,0.187857143,POSITIVE,26780
26781,-0.004545455,NEGATIVE,26781
26782,0.068518519,POSITIVE,26782
26783,0.141666667,POSITIVE,26783
26784,0.011223345,POSITIVE,26784
26785,0.2058,POSITIVE,26785
26786,0.127643785,POSITIVE,26786
26787,0.059191404,POSITIVE,26787
26788,0.124747475,POSITIVE,26788
26789,-0.04,NEGATIVE,26789
26790,-0.007738095,NEGATIVE,26790
26791,0.125,POSITIVE,26791
26792,-0.076488095,NEGATIVE,26792
26793,0.24,POSITIVE,26793
26794,0.033766234,POSITIVE,26794
26795,0.045918367,POSITIVE,26795
26796,-0.046428571,NEGATIVE,26796
26797,0.161666667,POSITIVE,26797
26798,0.08517316,POSITIVE,26798
26799,0.1234375,POSITIVE,26799
26800,0.125,POSITIVE,26800
26801,0.084090909,POSITIVE,26801
26802,0.156565657,POSITIVE,26802
26803,0.09706757,POSITIVE,26803
26804,0.055892256,POSITIVE,26804
26805,0.232142857,POSITIVE,26805
26806,0.047354497,POSITIVE,26806
26807,0.077569444,POSITIVE,26807
26808,0.102380952,POSITIVE,26808
26809,0.038172542,POSITIVE,26809
26810,0.038888889,POSITIVE,26810
26811,0.031802721,POSITIVE,26811
26812,0.042687075,POSITIVE,26812
26813,0.124857143,POSITIVE,26813
26814,-0.10530303,NEGATIVE,26814
26815,0.119791667,POSITIVE,26815
26816,0.067006803,POSITIVE,26816
26817,-0.008333333,NEGATIVE,26817
26818,0.13015873,POSITIVE,26818
26819,0.038622835,POSITIVE,26819
26820,-0.060267857,NEGATIVE,26820
26821,0,NEUTRAL,26821
26822,-0.052901786,NEGATIVE,26822
26823,0.077083333,POSITIVE,26823
26824,0.254166667,POSITIVE,26824
26825,0.013333333,POSITIVE,26825
26826,0.017460317,POSITIVE,26826
26827,0.018804113,POSITIVE,26827
26828,0.011666667,POSITIVE,26828
26829,0.025,POSITIVE,26829
26830,0.180357143,POSITIVE,26830
26831,-0.272142857,NEGATIVE,26831
26832,0,NEUTRAL,26832
26833,0.262962963,POSITIVE,26833
26834,0.004166667,POSITIVE,26834
26835,0.5,POSITIVE,26835
26836,0.055555556,POSITIVE,26836
